course_id,course_title,is_paid,level,subject,url,content_duration_hr,num_lectures,price,reviews,students,published_datetime
720300,Logo Design Theory & Application Bootcamp,Paid,All Levels,Graphic Design,https://www.udemy.com/logo-design-theory-application-bootcamp/,7.0,35,50,57,341,2016-10-01 08:16:39
794036,8 Stunden professionelles Cinema 4D Training,Paid,All Levels,Graphic Design,https://www.udemy.com/professionelle-3d-modelle-leicht-verstandlich-erstellen/,8.5,38,50,1,18,2016-03-22 01:51:28
655198,Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling,Paid,All Levels,Graphic Design,https://www.udemy.com/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,10.5,88,50,23,142,2015-10-30 01:53:46
780150,Learning Photoshop CC 2015,Paid,All Levels,Graphic Design,https://www.udemy.com/learning-photoshop-cc-2015/,10.5,163,50,49,311,2016-08-03 08:53:07
1068664,Create a Majestic Bear on Adobe Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/bear-adobe-illustrator/,1.0,10,55,0,3,2017-02-05 01:44:42
15467,Learn To Draw - The COMIC BOOK STYLE,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-to-draw/,2.0,19,55,14,363,2012-01-06 02:53:11
62497,How to Draw Cute Cartoon Characters,Paid,All Levels,Graphic Design,https://www.udemy.com/draw-cute-characters/,2.0,26,55,522,4080,2013-09-30 06:11:51
1177670,Texturing For Designers - Bring Life to Design With Textures,Paid,All Levels,Graphic Design,https://www.udemy.com/texturing-for-designers-bring-life-to-design-with-textures/,1.0,12,60,0,201,2017-04-17 05:47:52
403764,Learn Sketch 3 Mobile App Design From Scratch,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,1.5,20,60,9,528,2015-01-27 10:01:38
1168910,Easy Illustration and 2D Animation,Paid,All Levels,Graphic Design,https://www.udemy.com/easy-illustration-and-2d-animation/,0.566666667,7,65,16,56,2017-04-18 09:12:42
1092632,The Complete Motion Graphic Course,Paid,All Levels,Graphic Design,https://www.udemy.com/complete-motion-graphic-course/,9.5,115,65,6,50,2017-01-02 03:42:53
28556,Discover How to Draw and paint Comics,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-to-draw-and-paint/,62.0,85,65,424,8901,2012-11-21 02:03:54
1095488,Adobe photoshop The  Flying Land compositing,Paid,All Levels,Graphic Design,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,2.5,23,70,0,2,2017-02-20 08:40:15
1265678,CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,Paid,All Levels,Graphic Design,https://www.udemy.com/corso-completo-di-e-on-vue-x-stream-per-tutti/,3.5,20,70,1,3,2017-06-23 02:37:55
711688,Learning Photoshop CC 2014 in Egyptian Arabic,Paid,All Levels,Graphic Design,https://www.udemy.com/photoshop-egyptian-arabic/,3.5,25,70,68,1150,2016-10-01 08:24:47
690918,Domina el DiseÃ±o GrÃ¡fico para Web con Photoshop CC,Paid,All Levels,Graphic Design,https://www.udemy.com/domina-el-diseno-grafico-para-web-con-photoshop-cc/,6.5,66,70,34,211,2015-12-29 05:54:02
701468,Photoshopãƒžã‚¹ã‚¿ãƒ¼ã‚³ãƒ¼ã‚¹ã€€åŸºç¤Žã_x0081_‹ã‚‰ä¸Šç´šã_x0081_¾ã_x0081_§ã€€ã‚¹ãƒ†ãƒƒãƒ—ãƒ_x0090_ã‚¤ã‚¹ãƒ†ãƒƒãƒ—ã_x0081_§Photoshopã_x0081_®ã_x0081_™ã_x0081_¹ã_x0081_¦ã‚’å­¦ã_x0081_¼ã_x0081_†,Paid,All Levels,Graphic Design,https://www.udemy.com/photoshop-x/,13.0,98,70,27,354,2016-04-01 10:29:16
1219814,Photo Manipulation: Master Photo Editing,Paid,All Levels,Graphic Design,https://www.udemy.com/photo-manipulation-master-photo-editing/,1.0,43,75,6,326,2017-03-07 10:23:39
371074,Sketch 3 from A to Z: Become an App Designer,Paid,All Levels,Graphic Design,https://www.udemy.com/learnsketch3/,3.5,42,75,1629,7282,2015-03-01 12:21:48
513212,Adobe InDesign Tips and Tricks,Paid,All Levels,Graphic Design,https://www.udemy.com/adobe-indesign-best-tutorials/,1.0,8,80,0,4,2015-06-22 04:37:56
1190334,Course Bundle | Exploring Art : Silhouette & Linear Line Art,Paid,All Levels,Graphic Design,https://www.udemy.com/course-bundle-exploring-art-silhouette-linear-line-art/,1.0,15,80,1,827,2017-04-24 09:52:39
1185390,Como Produzir Ebook e Livros com Adobe Indesign CC e CS6,Paid,All Levels,Graphic Design,https://www.udemy.com/como-produzir-ebook-e-livros-com-adobe-indesign-cc/,12.5,131,80,6,37,2017-04-18 11:48:47
1202746,Curso Online de Adobe Illustrator CC e CS6,Paid,All Levels,Graphic Design,https://www.udemy.com/curso-online-de-adobe-illustrator-cc/,13.0,119,80,18,126,2017-03-05 11:11:39
1027480,Create Animated Gif Advertising Banners in Photoshop CC,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-how-to-create-animated-gif-advertising-banners-in-photoshop-cc/,1.0,20,85,9,1310,2017-10-01 01:46:22
395652,R Graph Essentials,Paid,All Levels,Graphic Design,https://www.udemy.com/r-graph-essentials/,2.0,41,85,4,105,2015-01-20 11:26:49
326338,OpenCV Computer Vision Application Programming,Paid,All Levels,Graphic Design,https://www.udemy.com/opencv-computer-vision-application-programming/,2.5,30,85,14,167,2014-10-24 05:26:37
1004512,Clipping Masks & Shaped images in Adobe Photoshop CC,Paid,All Levels,Graphic Design,https://www.udemy.com/how-to-adobe-photoshop-clipping-mask-layer-tutorial-images-photoshop/,1.13,14,90,12,1905,2016-08-12 08:41:48
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,Paid,All Levels,Graphic Design,https://www.udemy.com/the-art-of-icon-design-create-custom-flat-icon-designs/,1.5,24,90,2,778,2017-04-04 08:04:21
628786,Adobe Illustrator Advanced Vector Artwork,Paid,All Levels,Graphic Design,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,7.5,74,90,117,1538,2017-06-02 03:07:33
1055424,Stencil - Simple Graphic Design For Entrepreneurs,Paid,All Levels,Graphic Design,https://www.udemy.com/stencil-graphic-design/,1.0,10,95,0,11,2017-03-01 04:28:37
952106,Design & Create Text Logos in Adobe Photoshop CS5,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,1.5,23,95,19,2035,2016-10-16 10:25:29
1126016,Portrait Typography in Photoshop - Anyone can do Typography,Paid,All Levels,Graphic Design,https://www.udemy.com/portrait-typography-in-photoshop-anyone-can-do-typography/,2.5,26,95,2,941,2017-06-03 10:24:49
424770,Book Design With MS Word And Canva,Paid,All Levels,Graphic Design,https://www.udemy.com/boost-your-sales-with-diy-design-for-non-techy-entrepreneurs/,2.5,33,95,24,1825,2015-05-03 02:37:01
530426,Become A Logo Designer,Paid,All Levels,Graphic Design,https://www.udemy.com/become-a-logo-designer/,2.5,39,95,50,827,2015-07-14 09:07:03
52457,The Logo Design Process From Start To Finish,Paid,All Levels,Graphic Design,https://www.udemy.com/the-logo-design-process-from-start-to-finish/,5.5,40,95,74,2361,2013-09-23 08:52:32
19164,Graphic Design Secrets Revealed,Paid,All Levels,Graphic Design,https://www.udemy.com/design-like-a-pro-graphic-design-fundamentals/,6.0,55,95,28,2555,2012-03-09 07:21:04
850426,Photoshop CC MasterClass,Paid,All Levels,Graphic Design,https://www.udemy.com/photoshop-cc-masterclass/,11.5,78,95,88,505,2016-05-17 01:06:37
1197206,Illustrator CC MasterClass,Paid,All Levels,Graphic Design,https://www.udemy.com/illustrator-cc-masterclass/,12.0,86,95,50,462,2017-02-05 09:41:21
62721,Anatomy for Figure Drawing: Mastering the Human Figure,Paid,All Levels,Graphic Design,https://www.udemy.com/anatomy-for-figure-drawing-and-comics/,68.5,65,95,754,15500,2013-10-16 04:37:30
908664,Word Swag : Create Stunning Images with the Word Swag App,Paid,All Levels,Graphic Design,https://www.udemy.com/word-swag/,1.0,14,100,19,2416,2016-09-08 10:56:53
996868,How to Design a Logo in Adobe Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/logoworkshop/,1.0,24,100,44,972,2016-11-14 07:26:17
1027080,Logo Portfolio in 1 Hour in Wordpress,Paid,All Levels,Graphic Design,https://www.udemy.com/logoportfolio/,1.0,36,100,9,734,2016-06-12 02:13:44
1269190,7 Secrets To Designing In Black and White,Paid,All Levels,Graphic Design,https://www.udemy.com/secrets-to-designing-in-black-and-white/,1.5,12,100,1,1000,2017-06-27 12:55:18
1161864,DiseÃ±o impreso - PreimpresiÃ³n para offset en Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/diseno-impreso/,1.5,29,100,9,33,2017-05-31 11:37:31
1012262,Icon & Logo Symbol Design in Adobe Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/icondesign/,2.0,30,100,27,1043,2016-11-23 02:57:18
1160004,Design a logo for FREE in Inkscape,Paid,All Levels,Graphic Design,https://www.udemy.com/logoinkscape/,2.0,42,100,26,1148,2017-01-05 11:32:43
482924,Mastering Retouching and Restoration (15 projects Included),Paid,All Levels,Graphic Design,https://www.udemy.com/mastering-beauty-retouching-and-photo-restoration/,2.5,22,100,15,4927,2015-04-26 05:27:22
771044,"Make Money With Photoshop: Logos, Business Cards & Brochures",Paid,All Levels,Graphic Design,https://www.udemy.com/make-money-with-photoshop-logos-business-cards-brochures/,5.0,21,100,4,32,2016-08-14 03:05:04
575040,Typography From A to Z,Paid,All Levels,Graphic Design,https://www.udemy.com/typography-from-a-to-z/,6.0,76,100,15,317,2015-07-08 03:16:26
950894,photoshop - CURSO DE PHOTOSHOP DO BÃ_x0081_SICO AO AVANÃ‡ADO,Paid,All Levels,Graphic Design,https://www.udemy.com/photoshop-do-basico-ao-avancado/,10.0,77,100,183,1110,2017-06-02 09:22:18
1147664,Photoshop CC EÄŸitim Seti (YENÄ°),Paid,All Levels,Graphic Design,https://www.udemy.com/photoshop-cc-egitim-seti-yeni/,16.0,202,100,5,27,2017-03-30 03:26:26
269082,Photoshop: Real World Hands-on Freelance Mastery,Paid,All Levels,Graphic Design,https://www.udemy.com/photoshop-real-world-hands-on-graphic-and-web-design/,2.5,29,105,25,5950,2014-09-25 02:14:15
873296,Corel Draw X7 EÄŸitimi (Temelden Ä°leri Seviyeye),Paid,All Levels,Graphic Design,https://www.udemy.com/coreldraw-x8-egitimi-temel/,12.0,103,105,6,28,2016-09-06 02:43:59
636548,Kindle eBook Cover Design and Book Illustration Guide,Paid,All Levels,Graphic Design,https://www.udemy.com/kindle-ebook-cover-design/,1.0,20,120,16,715,2015-06-11 09:27:45
808542,Sketchbook Pro for Beginners,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,4.0,41,125,46,1657,2016-03-31 05:18:17
635716,Typography: Learn the Foundation and Designs,Paid,All Levels,Graphic Design,https://www.udemy.com/typography-learn-the-foundation-and-designs/,2.5,33,135,13,220,2015-10-11 04:52:59
998580,Mobile App Design: From Beginner to Intermediate,Paid,All Levels,Graphic Design,https://www.udemy.com/mobile-app-design-from-beginner-to-intermediate/,10.0,108,140,21,896,2017-02-20 09:42:07
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-uiux-and-mobile-app-design-in-photoshop-from-scratch/,3.0,31,145,61,1367,2015-06-08 01:22:52
413713,A Complete Guide to Successful Freelance Logo Design Career,Paid,All Levels,Graphic Design,https://www.udemy.com/be-a-successful-logo-designer/,8.5,67,145,61,2745,2015-02-18 07:39:50
1117796,Typographic Logo Design in Illustrator - Beginners & Beyond,Paid,All Levels,Graphic Design,https://www.udemy.com/typographical-logo-design/,1.5,27,150,40,1720,2017-02-23 01:40:39
1275872,The Complete Adobe Spark Course,Paid,All Levels,Graphic Design,https://www.udemy.com/the-complete-adobe-spark-course/,2.0,29,150,0,0,2017-03-07 10:39:57
1067516,Vector Logo Design in Affinity Designer,Paid,All Levels,Graphic Design,https://www.udemy.com/logoaffinitydesigner/,3.0,57,150,102,1789,2017-07-02 10:09:03
231970,Drawing Perspective For Beginners,Paid,All Levels,Graphic Design,https://www.udemy.com/perspective-drawing-101/,7.5,44,150,50,736,2016-03-20 02:38:48
885479,Become a Professional Logo Designer,Paid,All Levels,Graphic Design,https://www.udemy.com/become-a-professional-logo-designer-w/,8.0,82,150,16,107,2016-06-28 12:02:59
501140,Illustrator CC para novatos: Â¡desde cero hasta experto!,Paid,All Levels,Graphic Design,https://www.udemy.com/illustrator-cc-para-novatos-desde-cero-hasta-experto/,11.0,96,150,466,2476,2015-12-29 12:10:55
405488,Photoshop para novatos:  Â¡desde cero hasta experto!,Paid,All Levels,Graphic Design,https://www.udemy.com/aprende-photoshop-en-10-dias-desde-cero-a-experto/,12.0,134,150,470,3000,2015-01-30 09:41:47
967486,Ø§Ù„Ø¯ÙˆØ±Ø© Ø§Ù„Ø´Ø§Ù…Ù„Ø© illustrator from zero to hero,Paid,All Levels,Graphic Design,https://www.udemy.com/illustrator-arabic/,30.0,158,150,40,155,2016-12-19 06:30:40
438420,Ultimate Guide on Freelancing Career in Photoshop Design,Paid,All Levels,Graphic Design,https://www.udemy.com/freelancing-career-in-photoshop-design/,6.5,82,165,49,1479,2015-04-30 12:41:43
349586,Master Manga Studio 5: Bonus Drawing and Painting,Paid,All Levels,Graphic Design,https://www.udemy.com/master-manga-studio-5/,8.0,61,165,155,2325,2015-05-02 11:44:43
834114,Character Concept Design for Beginners,Paid,All Levels,Graphic Design,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,16.5,98,175,55,1197,2016-09-18 10:56:23
826202,Design a unique bookstore-quality Photo Book with Blurb,Paid,All Levels,Graphic Design,https://www.udemy.com/photo-book-blurb/,2.5,27,180,11,2863,2016-04-26 11:30:41
1085646,How to Doodle: Basics and Lettering,Paid,All Levels,Graphic Design,https://www.udemy.com/how-to-doodle-basics-and-lettering/,1.0,12,185,28,2358,2017-02-21 09:43:34
905244,Adobe Illustrator For Everyone: Create Detailed Vector Image,Paid,All Levels,Graphic Design,https://www.udemy.com/how-to-create-your-own-steampunk-vehicle-part-1/,1.5,11,185,17,165,2016-09-08 07:07:47
519968,Expert Guide : Mastering Types feature in illustrator !,Paid,All Levels,Graphic Design,https://www.udemy.com/mastering-types-in-illustrator/,2.5,27,190,11,1552,2015-04-11 10:38:17
474076,Expert Retina / HiDPI Graphics in Photoshop & Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/mastering-retina-graphics/,1.5,18,195,8,2067,2015-04-26 12:50:34
464184,Expert Guide : Mastering Photoshop Smart Objects in depth !,Paid,All Levels,Graphic Design,https://www.udemy.com/a-genius-guide-become-photoshop-smarty-with-smart-objects/,2.0,16,195,26,3360,2015-07-04 03:23:50
1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,Paid,All Levels,Graphic Design,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,2.5,19,195,17,1282,2016-12-28 11:24:07
518870,How to create flat design icons in 15 minutes in Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/how-to-create-flat-design-interface-icons-in-illustrator/,4.5,51,195,96,2228,2015-06-22 04:52:21
854746,Freelancing A-Z: How To Start A Successful Freelance Career,Paid,All Levels,Graphic Design,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,5.0,81,195,28,2267,2016-05-24 10:13:50
356840,Logo design: How To Design an Awesome Logo in Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/designing-logos-learning-illustrator/,5.5,56,195,131,3131,2014-11-28 01:04:50
489114,The Complete Video Production Guide - Learn Top Video Tools,Paid,All Levels,Graphic Design,https://www.udemy.com/video-production-guide-learn-top-video-tools-to-create-awesome-videos/,7.5,77,195,9,121,2015-05-25 04:21:06
1240730,Architectural Drawing For Creatives,Paid,All Levels,Graphic Design,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,24.0,156,195,0,5,2017-06-21 08:35:08
640428,Make tech circles in Adobe Illustrator in 30 minutes,Paid,All Levels,Graphic Design,https://www.udemy.com/make-tech-circles-in-adobe-illustrator-in-30-minutes/,0.533333333,5,200,15,821,2015-10-14 02:42:40
640426,Make Tech circles in Adobe Photoshop and Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/make-tech-circles-in-adobe-photoshop-and-illustrator/,1.0,13,200,10,1150,2015-10-14 03:05:30
1216132,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-adobe-illustrator-semi-automatic-mandalas-drawing/,1.0,15,200,15,1076,2017-05-22 03:53:46
178044,How To Make Graphics For A Website,Paid,All Levels,Graphic Design,https://www.udemy.com/how-to-make-graphics-for-a-website/,1.5,11,200,35,24857,2014-03-15 02:53:19
520766,Canva : Graphic Design Theory Volume2,Paid,All Levels,Graphic Design,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/,2.0,29,200,38,4961,2015-06-19 05:03:03
870936,Business Card and Letterhead Design in Adobe Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/stationery/,2.0,37,200,30,797,2016-10-08 10:31:33
522784,Create an Accelerated Learning Flowchart with Watercolors,Paid,All Levels,Graphic Design,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,2.5,16,200,5,668,2015-08-06 10:56:38
520468,Canva : Graphic Design Theory Volume1,Paid,All Levels,Graphic Design,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-1/,2.5,29,200,122,6975,2015-05-06 02:37:33
1120554,Canva Graphics Design Essential Training For Everyone,Paid,All Levels,Graphic Design,https://www.udemy.com/canva-graphics-design-essential-training/,2.5,46,200,124,12340,2017-06-03 07:54:27
1100628,Canva: Design and Sell Your Own Professional Canva Designs,Paid,All Levels,Graphic Design,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,3.0,52,200,26,793,2017-01-03 04:59:33
897238,Canva Graphics Design for Entrepreneurs - Design 11 Projects,Paid,All Levels,Graphic Design,https://www.udemy.com/canva-graphic-design-course/,3.5,54,200,202,18303,2016-07-22 05:41:07
1199928,The Complete Canva Course,Paid,All Levels,Graphic Design,https://www.udemy.com/the-complete-canva-course-for-beginners/,4.5,48,200,11,68,2017-10-05 10:12:51
494058,Expert Guide : Mastering Shapes Creation with Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/mastering-shapes-creation-in-illustrator/,5.0,35,200,17,2911,2015-05-25 12:01:26
820194,Photoshop for Entrepreneurs - Design 11 Practical Projects,Paid,All Levels,Graphic Design,https://www.udemy.com/photoshop-for-entrepreneurs/,5.0,63,200,737,36288,2016-08-06 06:57:03
380668,All-in-One Premium Design Course - Scratch to Pro+ Edition,Paid,All Levels,Graphic Design,https://www.udemy.com/worldclass-graphic-design/,5.5,56,200,57,919,2015-02-19 04:15:41
416548,Logo Design Masterclass: Learn Logo Design + Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/become-a-professional-logo-designer/,6.5,85,200,479,8196,2015-08-18 11:56:04
961684,Mastering Logo Design - 20 Projects step-by-step,Paid,All Levels,Graphic Design,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,7.5,77,200,24,2599,2016-09-25 10:57:11
595876,Logo Design in Adobe Illustrator - for Beginners & Beyond,Paid,All Levels,Graphic Design,https://www.udemy.com/logodesign/,7.5,110,200,337,4297,2015-01-10 02:40:39
632702,Adobe Suite : Unleash your creativity & benefit from it !,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/,9.5,46,200,4,1005,2015-09-11 03:01:14
866796,Learn Blender 3D - The materials and texture course,Paid,All Levels,Graphic Design,https://www.udemy.com/learn-blender-3d-the-materials-and-texture-course/,12.5,105,200,48,711,2016-08-08 03:30:17
400130,The Business Graphic Design with Photoshop & Illustrator,Paid,All Levels,Graphic Design,https://www.udemy.com/businessgraphicdesign/,17.0,111,200,128,6039,2015-02-25 02:17:52
1219326,Diventa un professionista del Graphic Design,Paid,All Levels,Graphic Design,https://www.udemy.com/diventa-un-professionista-del-graphic-design/,17.5,94,200,10,185,2017-05-24 10:02:19
242382,Learn Beethoven's Fur Elise on Piano,Paid,All Levels,Musical Instruments,https://www.udemy.com/furelise/,0.483333333,6,20,11,1582,2014-12-06 05:34:26
1223240,Learn Pirates of the Caribbean by Ear on the Piano,Paid,All Levels,Musical Instruments,https://www.udemy.com/learn-pirates-of-the-caribbean-by-ear-on-the-piano/,0.533333333,6,20,0,0,2017-05-22 10:14:43
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,Paid,All Levels,Musical Instruments,https://www.udemy.com/learn-lion-saroo-soundtrack-on-the-piano-by-ear/,0.533333333,9,20,0,104,2017-04-24 12:51:27
1214670,Tune that Sour Note on Your Piano,Paid,All Levels,Musical Instruments,https://www.udemy.com/how-to-tune-your-own-piano/,0.55,6,20,0,0,2017-06-20 02:46:40
1232728,Learn Loreena McKennitt Songs-Quicklessons Piano Course,Paid,All Levels,Musical Instruments,https://www.udemy.com/learn-loreena-mckennitt-songs-quicklessons-piano-course/,0.566666667,6,20,0,1,2017-05-28 08:40:21
1272282,Learn Vikings Soundtracks on the Piano by Ear,Paid,All Levels,Musical Instruments,https://www.udemy.com/learn-vikings-soundtracks-on-the-piano-by-ear/,0.583333333,8,20,0,0,2017-06-29 08:10:58
147404,Guitar Fretboard Mastery for the Blues Guitarist,Paid,All Levels,Musical Instruments,https://www.udemy.com/fretboard-mastery-for-the-blues-guitarist/,1.0,5,20,6,257,2014-01-16 03:30:07
448250,improvisaciÃ³n de Guitarra,Paid,All Levels,Musical Instruments,https://www.udemy.com/improvisacion-de-guitarra/,1.0,10,20,0,1,2015-03-24 11:59:20
211714,Aprende diferentes ritmos con la guitarra rÃ­tmica,Paid,All Levels,Musical Instruments,https://www.udemy.com/curso-de-guitarra-electrica-guitarra-ritmica/,1.0,12,20,1,10,2014-07-05 02:32:43
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,Paid,All Levels,Musical Instruments,https://www.udemy.com/instant-harmonica-play-adeles-wonderful-hello-today/,1.0,12,20,3,284,2016-05-30 11:19:12
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,Paid,All Levels,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-irish-tune-whiskey-in-the-jar/,1.0,13,20,1,41,2015-12-28 12:45:10
214770,Aprende a tocar MÃºsica Cristiana en el piano y teclado,Paid,All Levels,Musical Instruments,https://www.udemy.com/aprende-a-tocar-musica-cristiana-en-el-piano-y-teclado/,1.0,13,20,3,17,2014-05-16 10:02:00
705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,Paid,All Levels,Musical Instruments,https://www.udemy.com/instant-harmonica-play-dylans-blowing-in-the-wind-today/,1.0,14,20,5,81,2016-11-01 04:11:00
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,Paid,All Levels,Musical Instruments,https://www.udemy.com/swing-low-nashville-piano-style/,1.0,15,20,5,146,2014-01-30 02:43:42
23683,Guitar - Rock - Beginner with Marc Seal,Paid,All Levels,Musical Instruments,https://www.udemy.com/guitar-rock-beginner-with-marc-seal/,1.0,27,20,1,40,2012-08-31 03:06:29
200722,Jazz Guitar Reharmonization for Autumn Leaves,Paid,All Levels,Musical Instruments,https://www.udemy.com/jazz-guitar-reharmonization-for-autumn-leaves/,1.02,15,20,1,30,2014-03-07 02:25:51
297930,The art of piano improvisation,Paid,All Levels,Musical Instruments,https://www.udemy.com/the-art-of-piano-improvisation/,1.07,9,20,4,83,2014-09-18 11:03:03
643970,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,Paid,All Levels,Musical Instruments,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-1-now/,1.1,10,20,11,823,2015-11-12 10:42:43
214794,Aprende a tocar ritmo pop en el piano y teclado,Paid,All Levels,Musical Instruments,https://www.udemy.com/aprende-a-tocar-ritmo-pop-en-el-piano-y-teclado/,1.12,9,20,1,10,2014-05-16 10:03:56
1113008,Building Up To Barre Chords,Paid,All Levels,Musical Instruments,https://www.udemy.com/building-up-to-barre-chords/,1.12,12,20,6,20,2017-03-16 03:57:47
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,Paid,All Levels,Musical Instruments,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-2-now/,1.13,10,20,1,58,2015-12-17 10:29:20
201894,Add Slide To Your Guitar Playing,Paid,All Levels,Musical Instruments,https://www.udemy.com/add-slide-to-your-guitar-playing/,1.13,27,20,2,75,2014-05-28 10:32:53
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,Paid,All Levels,Musical Instruments,https://www.udemy.com/the-ultimate-chop-building-workout-for-the-blues-guitarist/,1.5,6,20,4,273,2014-01-16 09:22:04
1058262,Major Scales and Modes for Chromatic Harmonica,Paid,All Levels,Musical Instruments,https://www.udemy.com/the-major-scales-for-chromatic-harmonica/,1.5,14,20,1,6,2017-10-04 09:57:05
146852,"Easy Piano Basicsâ„¢ - Learn Piano, No Prior Experience Needed",Paid,All Levels,Musical Instruments,https://www.udemy.com/easy-piano-basics-with-willie/,1.5,14,20,8,377,2014-01-30 08:29:05
1040596,Greensleeves' Creative Piano Lessons Course,Paid,All Levels,Musical Instruments,https://www.udemy.com/greensleeves-creative-piano-lessons-course/,2.0,8,20,1,10,2017-03-01 06:34:32
574428,Fingerpicking Classics - Great songs played fingerstyle!,Paid,All Levels,Musical Instruments,https://www.udemy.com/fingerpicking-learn-fingerstyle-guitar-songs/,2.0,13,20,11,953,2015-07-08 03:08:40
62252,"Improvise PucciniÂ´s 'E Lucevan le Stelle on Piano""",Paid,All Levels,Musical Instruments,https://www.udemy.com/compose-and-improvise-through-puccini/,2.0,16,20,3,169,2013-10-21 06:48:20
32033,Aprende baterÃ­a con el nuevo mÃ©todo IDT,Paid,All Levels,Musical Instruments,https://www.udemy.com/idtbateria/,2.0,25,20,32,335,2012-12-24 02:17:59
430962,Brass Master Class,Paid,All Levels,Musical Instruments,https://www.udemy.com/brass-master-class-german/,2.0,30,20,6,36,2015-09-06 11:19:36
59922,Best Beginner Guitar Lessons by Sam Lyons,Paid,All Levels,Musical Instruments,https://www.udemy.com/best-beginner-guitar-lessons-by-sam-lyons-udemy/,2.0,32,20,20,14560,2013-06-16 10:54:10
589900,The 7 Day Guitar Method,Paid,All Levels,Musical Instruments,https://www.udemy.com/7-day-guitar-method/,2.5,11,20,4,213,2015-10-26 12:19:34
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,Paid,All Levels,Musical Instruments,https://www.udemy.com/guitar-greats-professional-guitar-masterclass/,2.5,47,20,4,58,2015-11-16 04:22:47
27681,Piano Improvisation from Day One,Paid,All Levels,Musical Instruments,https://www.udemy.com/piano-improvisation-from-day-one/,3.0,21,20,37,1249,2013-02-28 11:39:22
214218,"Aprende a tocar jazz, salsa y blues en el piano",Paid,All Levels,Musical Instruments,https://www.udemy.com/aprende-a-tocar-jazz-salsa-y-blues-en-el-piano/,3.0,23,20,0,5,2014-05-19 08:55:12
482334,Fingerpicking for Guitar,Paid,All Levels,Musical Instruments,https://www.udemy.com/fingerpicking-for-guitar/,3.0,26,20,4,35,2016-09-14 09:38:02
217320,Aprende a tocar el saxofÃ³n como siempre has querido,Paid,All Levels,Musical Instruments,https://www.udemy.com/aprende-a-tocar-el-saxofon-tips-para-saxofonistas/,3.5,26,20,1,8,2014-05-16 10:23:28
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,Paid,All Levels,Musical Instruments,https://www.udemy.com/secrets-of-analog-synths/,3.5,37,20,4,29,2016-04-20 04:05:39
